N,P,K,temperature,humidity,ph,rainfall,label
0,24,14,20.69062905305626,92.56497229834766,6.8805626882009125,113.68543243197396,orange
31,17,12,13.774313296277994,91.69575119985237,6.215718519542689,108.41777983758784,orange
35,10,15,28.108443468052613,91.93594617807312,6.90217594670599,116.73408476878471,orange
38,23,13,30.78665001148316,90.80866233363493,6.999813432297924,107.7522902490751,orange
25,25,10,29.40374175911333,92.03098680840199,6.201672297061803,111.11528888973088,orange
14,8,10,12.74436670629089,93.44537341523065,7.930816379052999,108.4647501688765,orange
0,13,6,17.94551623643614,90.82838620803179,6.933651816411468,116.98373302003982,orange
6,8,10,29.798649534015887,91.77901963707318,7.093096222747759,111.31749573258948,orange
28,8,12,15.548308416313029,91.3017791187798,7.131597773931297,108.3393782959,orange
34,18,12,12.066573634343376,90.9749929573036,6.71797821546485,107.34586335868994,orange
12,12,8,33.22377306062082,93.02364841507132,6.731176536900938,103.00884719689421,orange
20,14,14,24.374627968450575,92.56429936859442,7.397781171857855,118.33634371637332,orange
15,8,9,24.658966010947566,91.41039481734768,7.551668825662413,111.5964567259547,orange
36,17,11,10.568426367831051,90.27124870631154,7.414498670380203,106.85927211841006,orange
39,27,9,31.49668804244228,91.54034080418776,7.191727289484536,108.866250815277,orange
7,8,11,24.479272914084014,92.41957412218642,6.678134779115773,118.87183872179162,orange
16,6,8,26.048036465454828,91.14284009324284,7.149049212683828,102.12741687506342,orange
36,18,12,10.424972052495107,90.25870942533366,7.342502574436395,106.75132507707242,orange
11,6,8,23.369108496584342,91.20966827995086,7.001398649362756,103.14528644023856,orange
7,8,10,12.74628948804825,93.32944278839186,7.303557906309331,111.45239340300918,orange
16,7,8,23.684840856336667,90.94184458766992,7.002588744241868,113.9379708520461,orange
25,27,10,27.588826987310608,92.8519929421694,6.109870156822619,114.40335574330192,orange
0,17,13,29.790949614188712,92.24060470009753,7.237842629856412,114.50236703625414,orange
26,11,9,13.566953870279027,91.11499231820848,7.50034158296283,108.25532900380594,orange
33,12,11,27.4898932441052,91.07969947896298,6.478649687646611,117.07844709906212,orange
38,21,9,14.471063623747803,93.32200788607835,6.673242404696262,106.64262622062961,orange
4,6,7,23.082552552744044,91.18645286931365,6.703081856771264,113.05158846526957,orange
9,8,9,29.678813120643998,92.23249521482671,6.933726243853796,104.11611055007378,orange
21,17,5,23.823395383318363,91.03168389034721,6.885198021140444,102.68204141303838,orange
17,22,8,21.13927425009598,93.3526072879984,6.428190300205025,101.58298234149318,orange
18,5,10,20.722402096279588,90.9448515824777,6.248157864365059,102.39690781645407,orange
7,15,8,18.843491688153748,92.03564367470756,7.807435178387691,114.68518881955872,orange
39,23,14,30.04049924969567,90.90599988584107,7.227352787818484,106.1279083365802,orange
10,6,9,30.91023609384107,92.1513925938317,6.556948374541399,108.01256419637087,orange
19,15,13,25.828793592392806,90.84752637412173,7.044964491524425,117.87306019537805,orange
24,27,10,26.37290259173706,92.69277491784881,6.185508062702307,115.0855381547431,orange
17,22,8,21.33146998850333,93.40006177583504,6.4201934076885285,101.52782505604506,orange
26,29,6,31.2673074109107,91.28507403826727,7.16500779724231,113.58010248610147,orange
5,20,12,16.991197094074618,94.31308594791433,6.456753803467848,111.08913908955556,orange
34,28,8,31.7023439001301,91.11932596647169,6.5489736551497835,105.44062433385761,orange
38,22,9,14.415542964614936,93.52495132746664,6.592341714368253,106.83198957793604,orange
12,19,11,21.567864667707912,93.63911693263312,6.601135618557134,108.87147416458846,orange
34,10,10,32.26296677331541,94.03074795980854,7.220514534364033,115.55575452993816,orange
19,29,12,32.349508566888694,94.01108974614539,6.357348682204119,115.8903126025474,orange
32,11,15,30.57779268485952,91.92763138087255,6.2440083204517,116.61447161862041,orange
38,9,14,24.17980901500616,91.99320282952476,7.874712007115153,116.16387240587396,orange
6,10,10,32.75324833826098,90.34700167621898,7.39763491445352,113.89322343957447,orange
33,18,12,13.00584086553926,91.38482543874353,6.360647135894895,107.6860374495227,orange
2,10,8,21.930943081398706,91.38392218008985,6.815044089363834,118.01959079689166,orange
32,9,7,34.56830129467252,93.53412233205236,7.1982162509482706,103.37991673971081,orange
18,23,14,20.15390022662642,93.80061911565699,7.084737984757823,111.38750869785814,orange
25,21,11,31.824692885903975,90.2260720680262,6.772929303759934,106.74663166889854,orange
18,7,10,14.929216907474276,91.30931810311078,6.165239591637429,100.44983249189853,orange
34,10,12,33.113301062144544,93.09365670396414,6.985407542660273,116.14781931351841,orange
33,14,7,19.211526482317478,92.51547683308414,7.672794900519137,110.35835398662945,orange
4,24,5,28.37344239189958,93.82368624887889,6.439293279791883,107.83943119754929,orange
13,8,10,13.932368154553972,92.74713742304306,7.9535139524036245,108.10317277036484,orange
34,19,11,13.59986647968334,92.6095746410073,6.1612887009373845,107.33805017292394,orange
4,9,7,28.360561237751966,94.49653447805345,7.297726952824506,114.3995727323805,orange
17,11,8,12.33149990744164,92.39669309723911,6.629357501118994,116.76445956878793,orange
2,14,5,10.868397870170936,91.66250516945382,6.734875539183036,115.95808500350381,orange
36,26,13,19.812020394968716,90.79932018589386,7.843712149127137,108.77394818792898,orange
28,7,10,34.24747406615603,91.86041180341113,7.008482282111653,115.6160090501848,orange
9,14,5,11.796973545827692,93.01774162339879,7.011306855476781,112.67028839850732,orange
29,15,12,13.780075663514415,91.4084494977096,6.714889523078608,107.2618968100026,orange
5,10,5,11.343081565365296,91.71873086577003,6.703519541971728,111.64342438113788,orange
33,11,7,34.60591135678916,93.46121230493868,7.22273137348964,103.24771986326778,orange
12,5,8,25.09297580145055,90.59476913832127,7.282244279959292,104.54187234212465,orange
31,23,12,16.973609673636084,90.47661017692316,6.767775439361945,110.80942233973117,orange
13,7,10,24.40671118120985,91.92910584614303,6.887274088472284,115.01237646728117,orange
30,24,13,30.737638911654386,90.46967055567914,7.452631180913118,113.27955732861292,orange
12,6,9,19.232000660367046,90.90867323378836,7.787277429348808,106.02576888003225,orange
8,26,13,23.990991617799498,91.775699708963,7.4937141402250145,115.39645189272204,orange
19,8,11,25.24134521841199,94.65914916399825,7.288663565673808,117.4197501467291,orange
33,12,11,27.6164376545643,91.12330228276757,6.459144251616571,117.0619245282391,orange
14,8,10,24.847319492497036,91.83529814970642,7.385079239734351,112.61119664832763,orange
1,14,9,30.880209325925737,93.76263842711332,7.583618539266321,115.94399787311548,orange
38,20,9,13.222350495950323,93.97731030187398,6.347174958689267,106.30757575829664,orange
0,13,8,25.63279632721282,92.82178808632375,7.282980959007377,116.00296136276974,orange
9,6,9,26.83943906452511,91.3771852731457,7.105239660480736,104.79696049139055,orange
26,11,11,13.709030651218226,90.99026340728625,7.541418172771968,106.3679582172537,orange
38,21,9,13.09469303742126,93.96957131785054,6.445365626357344,106.03834474460683,orange
19,8,11,25.521390206547185,94.5631757121959,7.203020731498493,117.90522225395141,orange
20,14,14,24.315868585090307,92.41175255968965,7.406512604141231,118.35941747455158,orange
9,20,11,16.752336971129306,93.66198108379449,6.495961940451983,110.79537639495096,orange
33,29,7,31.941873475755127,91.10673805985104,6.541639852032876,105.94614210596576,orange
36,18,12,10.863751634258914,90.45016305942934,7.175575020235138,106.910237727642,orange
37,18,11,10.90777659841206,91.02320422225672,7.174101156582451,106.60318036082111,orange
9,6,9,26.96372953079114,91.43012921385115,7.089860839044768,104.83332873802652,orange
8,10,9,22.327079256958093,93.52519345979154,6.016856364842533,101.51626760805304,orange
11,5,8,25.18955363012202,90.67438449337516,7.309384791219728,104.31419264762819,orange
18,25,11,32.03163556573408,91.48836436528175,6.326722888479911,112.89546207220806,orange
29,10,5,26.12551419292676,92.39137739164154,7.514505778160881,104.19791903522481,orange
4,6,7,23.124190810883615,91.22602149345903,6.699742144317821,113.26881429936255,orange
12,5,8,24.035470215506415,90.1827802238911,7.4521828938320125,103.97649989031412,orange
21,29,12,16.158815498731755,92.49047259975771,6.358905631488618,118.93858965961286,orange
33,7,15,30.125757831119948,91.35694068197039,7.891223767513722,116.15641035272891,orange
35,11,13,16.966859252196635,92.91006440899515,7.069218391466622,112.21424731579476,orange
20,19,15,22.810317903275852,92.27822645877274,7.348964484468883,116.25770313480103,orange
35,23,12,31.35115444782454,90.49808503750563,6.630558607816116,113.15312755187973,orange
8,8,11,24.640922362514388,92.44978732625543,6.779274837279757,117.7936643262643,orange
38,21,9,33.59434726965253,91.95723531066582,7.02136775588503,106.43297266773304,orange
37,18,7,34.816729805591535,93.05252436471194,7.360147793870561,102.5067069837407,orange
15,20,14,18.43016544964088,94.18973431015334,6.81563831071214,109.0678329242446,orange
33,22,10,10.325391568644926,92.47187467237482,7.653729333495003,103.14554717023915,orange
31,7,14,33.44728536974847,91.31985949648794,7.539604987543906,116.03532284917405,orange
34,7,15,29.66306015438829,91.40105588834211,7.901001080225846,116.21451892836478,orange
21,17,14,24.0663745134885,91.6411950088869,7.418159488871964,118.42196632934872,orange
15,7,9,23.455286452578996,91.15129612976186,6.61222050953853,115.89385434489311,orange
34,12,10,16.721169269274835,92.48724979498412,7.380676025117863,111.50131615868904,orange
33,12,10,27.244732052309082,90.99522545669991,6.516438602433746,117.11045715102577,orange
2,14,5,10.853764970162795,91.61252261128557,6.75012808901797,116.24019538021682,orange
24,29,10,31.81905336647528,94.3042139550343,6.531953395768766,113.3709610921694,orange
14,8,11,11.760863634233688,94.1645158493984,7.91454827878279,108.93509434317164,orange
12,20,10,24.215727941544355,93.14212178719292,6.564558087651062,109.61193550597855,orange
23,23,12,31.285344025354156,90.26222864693446,6.980291378378131,111.35570621027539,orange
0,25,12,18.098742143556656,92.52538169568889,7.470010527642106,107.22767825181994,orange
5,23,14,26.07734622119502,92.2056564469722,7.295977533324049,112.07925159312678,orange
33,13,8,21.38190463468054,92.74469351334594,7.613079861175126,111.23574427236248,orange
31,25,9,11.533321210873119,93.31807422825264,7.594517333704687,102.9471503324056,orange
27,11,8,17.931806112471858,91.40018485131444,7.622998011635833,105.45502748395234,orange
34,27,8,32.37772011266774,91.436939269481,6.610219892868649,104.82403548136328,orange
2,8,7,21.848009926061238,90.92720759926308,6.815964051677973,114.3761244560395,orange
20,18,15,23.205983059905098,92.03159358908376,7.3850786485607385,117.01100813802498,orange
16,8,12,25.233675938014283,93.80322175081197,7.18619366130351,116.2144084038373,orange
19,7,9,29.40569442723641,91.57370409318207,7.13608270348323,111.17454571114088,orange
2,13,5,10.879869878666211,91.70169086276154,6.722917733062336,115.73691403695203,orange
37,9,14,27.532917700231287,91.87350729590304,7.674897643495598,116.76723608029799,orange
27,13,5,19.544108596077876,93.67138446717416,7.198033465091083,106.59734532311766,orange
16,5,10,21.131564297710142,91.37909705259749,6.210382145625756,102.29472877209028,orange
7,12,11,16.92476992895466,93.04032060360188,7.891718412850494,112.75110479674592,orange
16,7,8,24.48795495677441,91.2412117528973,7.526199359636244,111.62593651435192,orange
1,29,10,12.069938853254575,91.47260417185095,7.26135419897239,103.81529748709846,orange
32,13,7,21.313275926541305,92.82800323246653,7.678446359973767,109.84448282673563,orange
5,7,10,24.337509350188135,92.3790319073296,6.602424551873739,119.5986691851604,orange
38,20,9,12.987072267846491,93.73860064136854,6.432930970103282,106.3017113855276,orange
10,5,6,19.65164419063999,91.38164188486873,7.872722098160514,111.27101140300793,orange
36,9,14,30.002576752674045,91.94343366837602,7.315323884174742,116.78043604610703,orange
4,9,7,28.257372074879083,94.49298295617491,7.282736863667841,114.3387649698791,orange
1,15,9,30.25474791302341,94.45966491090857,7.524878947414123,115.68729399161023,orange
27,13,5,19.673373740523612,93.60927140162171,7.213942931845,106.5190168602829,orange
14,9,11,25.953115561617242,91.85139409956044,6.953877045346554,115.08390283598642,orange
20,24,11,31.984015737091937,91.18994829056193,6.454764120914664,110.74913594887053,orange
33,22,10,10.323899959713176,92.40946697692922,7.646816216203543,103.24269938912988,orange
37,9,15,26.536258259907363,91.86508680931617,7.524404064656042,116.74636468331663,orange
19,27,9,27.519280623627534,93.3062575267928,7.170300343144293,100.93164032950212,orange
5,16,12,33.45986520337034,92.74951836214883,7.522779052085221,118.95876566786852,orange
3,17,12,32.247971377153696,93.77786683597185,7.461424579706269,118.1228425995277,orange
29,6,13,16.844363761878153,91.54473742321225,6.796014097333677,109.77575955450223,orange
9,14,5,11.415994967879191,94.46597046008807,6.930946274403836,115.80718286453325,orange
7,8,11,31.026501713626295,90.8055875942486,6.873194438354045,109.13659078442025,orange
6,6,6,27.3783185266529,94.32686697540218,7.2281229381749075,113.9518641073514,orange
24,30,9,32.48181845636666,93.45062444617608,6.885001686837315,113.27394706692745,orange
7,17,10,10.331137258057218,91.2927579039363,6.471087901949609,106.40029313846102,orange
31,9,15,31.75062211523254,91.54484983009878,6.942178706219577,116.23990585113991,orange
0,20,14,26.340466453567647,92.65850791359655,7.394064782904649,112.24579915681907,orange
38,28,10,29.550382231107314,91.38680121560996,7.291111423862523,109.25555409706323,orange
20,12,7,12.827794743168186,91.67492376673114,6.553565987722635,116.87867577714927,orange
33,10,10,32.022980641643755,93.94644078789105,7.447281165929552,115.30305042335151,orange
12,20,9,24.220678767721417,93.04226366749185,6.528830101463074,109.56840363666696,orange
26,30,5,32.68899632520518,90.89720482557627,7.563655951201509,113.3223254580082,orange
20,16,14,24.829177410135188,91.2264854678802,7.267549377845802,118.20724600101423,orange
6,10,10,32.49036620188683,90.31497901616622,7.339551195110293,113.23131645866142,orange
10,20,10,16.87776111396737,93.02509428760212,6.507878367877953,111.22774863477687,orange
27,25,12,29.472961493092686,91.49136896617132,7.06624085706268,113.66820818397584,orange
21,7,9,30.57870242658118,91.69738079356566,7.043353212543181,112.11854676231096,orange
28,26,10,31.2944927236046,90.48994914472864,7.736904977013911,113.32976601287248,orange
37,23,11,31.492143865042824,90.6965447746742,6.548619835141402,112.34453505831334,orange
9,10,8,24.83423503889383,94.089199840493,6.660148798546758,111.73334724403804,orange
18,6,9,24.815123236399312,91.41664015780147,6.694965309468336,101.64297954766695,orange
26,14,5,17.335869817413084,94.73246307891294,6.92625175947726,107.93543185716796,orange
7,12,11,17.101717367452153,92.95004805714424,7.884675858929443,112.92443506203288,orange
35,10,15,28.474936395783608,91.95246424310665,6.757128020111458,116.73122219139512,orange
6,8,11,29.82753898554673,90.96256408962695,6.984437029005927,107.69671366409949,orange
